id_cliente,id_produto,id_vendedor,quantidade_vendida,valor_total_venda,desconto,Teve Desconto?,data_venda
"4812","47","2",3,"148,8444","0,068301300363732553","Sim","2023-02-20 00:00:00,000"
"562","14","2",3,"237,1481","0,051887224280540718","Sim","2023-04-28 00:00:00,000"
"1503","34","2",3,"186,1912","0,075248660226283223","Sim","2023-05-01 00:00:00,000"
"1586","71","2",4,"71,9277","0,062867568784811312","Sim","2023-08-17 00:00:00,000"
"4312","77","2",3,"151,2532","0,0751519891427657","Sim","2023-06-25 00:00:00,000"
"4899","3","2",6,"283,2664","0,068933510836767048","Sim","2023-09-24 00:00:00,000"
"379","94","2",2,"118,6543","0,075066206736311231","Sim","2023-12-14 00:00:00,000"
"2982","26","2",7,"223,7128","0,068330702346257738","Sim","2023-08-27 00:00:00,000"
"3962","69","2",2,"91,0719","0,050892087838838078","Sim","2022-10-15 00:00:00,000"
"2841","1","2",3,"186,9463","0,064624035063919227","Sim","2024-01-16 00:00:00,000"
"2461","50","2",4,"243,7695","0,0700990977228997","Sim","2022-05-25 00:00:00,000"
"72","43","2",9,"-11,2201","0,05490825262531137","Sim","2022-07-24 00:00:00,000"
"3139","44","2",5,"230,8972","0,069594101998755653","Sim","2022-08-20 00:00:00,000"
"2634","47","2",7,"347,3035","0,063803078796730639","Sim","2022-07-03 00:00:00,000"
"4473","86","2",9,"494,3709","0,077035328696520675","Sim","2023-03-16 00:00:00,000"
"3280","85","2",5,"138,8542","0,073093169221567569","Sim","2022-09-23 00:00:00,000"
"3952","93","2",6,"271,9176","0,062737178215578671","Sim","2023-07-06 00:00:00,000"
"3307","37","2",7,"355,7287","0,054091133150883756","Sim","2022-08-22 00:00:00,000"
"4351","80","2",7,"263,7094","0,051157746858144018","Sim","2022-04-05 00:00:00,000"
"4409","100","2",2,"183,5815","0,059156435903865774","Sim","2022-09-02 00:00:00,000"
"4676","28","2",8,"580,0696","0,0697805090929775","Sim","2022-10-09 00:00:00,000"
"271","65","2",9,"479,657","0,053774070090381543","Sim","2024-01-09 00:00:00,000"
"1251","81","2",8,"339,9686","0,062352430027707295","Sim","2023-09-18 00:00:00,000"
"2534","12","2",5,"235,222","0,07533564593940964","Sim","2022-01-27 00:00:00,000"
"175","4","2",7,"286,9735","0,064991170200039666","Sim","2023-08-02 00:00:00,000"
"125","25","2",2,"115,0564","0,06536054380026407","Sim","2023-09-04 00:00:00,000"
"1405","29","2",2,"52,4235","0,077739533162155428","Sim","2023-05-26 00:00:00,000"
"4671","38","2",4,"119,825","0,076806037504953115","Sim","2022-09-11 00:00:00,000"
"2391","24","2",6,"398,1468","0,059680511212334614","Sim","2022-09-20 00:00:00,000"
"3389","20","2",2,"96,9694","0,075383575566653357","Sim","2024-01-19 00:00:00,000"
"909","12","2",8,"376,3551","0,062744922099299341","Sim","2024-01-06 00:00:00,000"
"3443","64","2",7,"144,5465","0,078003230215125757","Sim","2023-03-08 00:00:00,000"
"539","52","2",6,"433,7186","0,0796755672459435","Sim","2022-04-01 00:00:00,000"
"4192","92","2",8,"198,7875","0,066923808312859892","Sim","2022-04-14 00:00:00,000"
"2995","91","2",4,"135,1314","0,055347853444663205","Sim","2024-01-19 00:00:00,000"
"2129","31","2",6,"191,9255","0,058912886575192433","Sim","2023-03-09 00:00:00,000"
"1980","60","2",5,"192,6398","0,079705273808921548","Sim","2023-02-13 00:00:00,000"
"2850","87","2",4,"239,8577","0,075341275012275874","Sim","2022-09-11 00:00:00,000"
"3292","44","2",5,"230,8972","0,051003139566832931","Sim","2022-07-07 00:00:00,000"
"3771","15","2",7,"395,7443","0,051540031139710327","Sim","2023-06-07 00:00:00,000"
"4170","66","2",7,"357,1243","0,0649326969082069","Sim","2022-08-25 00:00:00,000"
"62","62","2",8,"647,8432","0,063264684143384348","Sim","2023-09-25 00:00:00,000"
"1346","79","2",7,"173,5769","0,074024284840304974","Sim","2023-07-11 00:00:00,000"
"13","3","2",3,"141,6332","0,058243707932653994","Sim","2022-08-12 00:00:00,000"
"2697","17","2",5,"312,2207","0,0720168611269878","Sim","2022-06-27 00:00:00,000"
"642","99","2",3,"99,8914","0,0580847015040009","Sim","2023-07-10 00:00:00,000"
"3274","99","2",4,"133,1886","0,057786567459949645","Sim","2022-05-21 00:00:00,000"
"1446","21","2",7,"443,8673","0,0754710353985042","Sim","2023-04-01 00:00:00,000"
"592","13","2",4,"163,7401","0,066575104287846312","Sim","2022-01-31 00:00:00,000"
"3516","72","2",9,"300,8705","0,067381391820438466","Sim","2024-02-02 00:00:00,000"
"722","23","2",7,"132,4738","0,07109095099922394","Sim","2022-11-24 00:00:00,000"
"1856","71","2",9,"161,8373","0,053699174159642746","Sim","2022-07-03 00:00:00,000"
"1551","50","2",8,"487,5391","0,06338860005423054","Sim","2023-08-10 00:00:00,000"
"3516","90","2",9,"267,283","0,076173965697756169","Sim","2022-07-12 00:00:00,000"
"3415","30","2",9,"745,6811","0,071143875083965608","Sim","2023-08-29 00:00:00,000"
"2978","75","2",6,"278,8975","0,055302706022703825","Sim","2022-01-23 00:00:00,000"
"1254","59","2",8,"343,3535","0,0576623126255553","Sim","2022-11-08 00:00:00,000"
"4650","13","2",3,"122,8051","0,057064142510326314","Sim","2022-10-01 00:00:00,000"
"705","77","2",2,"100,8355","0,078885870025572263","Sim","2022-02-01 00:00:00,000"
"3784","57","2",6,"380,7433","0,076743616194342473","Sim","2022-01-28 00:00:00,000"
"3952","86","2",8,"439,4408","0,073960621127910881","Sim","2022-03-03 00:00:00,000"
"1241","4","2",2,"81,9924","0,057910263757864677","Sim","2022-02-05 00:00:00,000"
"1168","5","2",2,"100,0211","0,056297954950204537","Sim","2023-02-11 00:00:00,000"
"4218","9","2",4,"155,9571","0,055527484234833","Sim","2023-06-21 00:00:00,000"
"3207","76","2",5,"416,147","0,063491762317763184","Sim","2023-06-06 00:00:00,000"
"3600","2","2",4,"296,3108","0,075034212303878856","Sim","2022-01-31 00:00:00,000"
"3343","15","2",9,"508,8141","0,059024184832563026","Sim","2023-05-13 00:00:00,000"
"4034","90","2",4,"118,7925","0,066434347541744085","Sim","2023-06-11 00:00:00,000"
"1473","76","2",6,"499,3764","0,075983862568769489","Sim","2023-08-13 00:00:00,000"
"148","21","2",8,"507,2769","0,073583019398230143","Sim","2023-12-31 00:00:00,000"
"4384","26","2",4,"127,8359","0,063210553216797569","Sim","2023-02-27 00:00:00,000"
"4964","2","2",4,"296,3108","0,078350173490260439","Sim","2022-08-31 00:00:00,000"
"1499","31","2",2,"63,9752","0,055771192767874074","Sim","2022-09-04 00:00:00,000"
"241","26","2",5,"159,7948","0,077525741816910437","Sim","2022-10-25 00:00:00,000"
"308","6","2",8,"496,1931","0,070211349431625464","Sim","2023-09-23 00:00:00,000"
"2482","29","2",7,"183,4823","0,061985194257816928","Sim","2022-02-01 00:00:00,000"
"112","43","2",3,"-3,74","0,058122011972651974","Sim","2022-08-21 00:00:00,000"
"3108","47","2",6,"297,6888","0,060187194236245092","Sim","2022-06-23 00:00:00,000"
"24","88","2",4,"291,2119","0,052191759380983443","Sim","2022-10-08 00:00:00,000"
"2438","92","2",9,"223,636","0,056523862507741635","Sim","2023-12-03 00:00:00,000"
"4287","88","2",7,"509,6209","0,062089184003701829","Sim","2023-09-15 00:00:00,000"
"3479","97","2",4,"174,4122","0,066107038115612665","Sim","2022-10-17 00:00:00,000"
"2138","71","2",2,"35,9638","0,079972723033919321","Sim","2023-06-26 00:00:00,000"
"917","30","2",3,"248,5604","0,064035882120823479","Sim","2022-05-28 00:00:00,000"
"268","87","2",6,"359,7866","0,052953126470029727","Sim","2022-09-11 00:00:00,000"
"1389","31","2",6,"191,9255","0,055636698508175424","Sim","2023-01-01 00:00:00,000"
"4311","66","2",5,"255,0888","0,073768698599927074","Sim","2023-06-28 00:00:00,000"
"4152","62","2",4,"323,9216","0,056965543504108762","Sim","2022-01-22 00:00:00,000"
"2903","9","2",3,"116,9678","0,068506573497824491","Sim","2023-07-29 00:00:00,000"
"2610","47","2",9,"446,5331","0,055069164501136712","Sim","2023-05-28 00:00:00,000"
"2775","51","2",3,"79,1512","0,062535685595663942","Sim","2022-05-23 00:00:00,000"
"3239","4","2",9,"368,9659","0,061390387492947132","Sim","2024-02-13 00:00:00,000"
"4734","11","2",4,"159,3488","0,050468318667731882","Sim","2023-06-17 00:00:00,000"
"2503","70","2",3,"239,3918","0,07270075319828101","Sim","2022-01-01 00:00:00,000"
"466","45","2",9,"884,2708","0,051833686259773012","Sim","2022-06-09 00:00:00,000"
"4860","9","2",9,"350,9034","0,054192219786930632","Sim","2022-08-16 00:00:00,000"
"207","52","2",5,"361,4322","0,075820665517219693","Sim","2022-01-21 00:00:00,000"
"4500","46","2",7,"459,8446","0,07191698811300215","Sim","2022-04-29 00:00:00,000"
"4091","44","2",2,"92,3589","0,070392216735691127","Sim","2022-03-05 00:00:00,000"
"1648","52","2",4,"289,1457","0,069233583951559388","Sim","2022-02-02 00:00:00,000"
"950","22","2",7,"199,94","0,067322283448814524","Sim","2022-03-24 00:00:00,000"
"1197","61","2",8,"416,297","0,060564154506807313","Sim","2022-06-17 00:00:00,000"
"4117","64","2",2,"41,299","0,0696139852800085","Sim","2022-03-13 00:00:00,000"
"1759","38","2",6,"179,7375","0,077446351418521117","Sim","2023-05-13 00:00:00,000"
"2817","71","2",4,"71,9277","0,069503016579516616","Sim","2022-10-02 00:00:00,000"
"1292","10","2",4,"102,343","0,078219360300815721","Sim","2022-06-11 00:00:00,000"
"3186","91","2",2,"67,5657","0,059548296383584415","Sim","2023-03-05 00:00:00,000"
"1837","91","2",9,"304,0456","0,071885299998763016","Sim","2023-02-18 00:00:00,000"
"3748","82","2",8,"349,1656","0,079476926017562816","Sim","2022-03-08 00:00:00,000"
"4935","7","2",8,"168,9832","0,076168255880095764","Sim","2023-08-23 00:00:00,000"
"4205","68","2",2,"109,7581","0,052168225101236","Sim","2023-04-03 00:00:00,000"
"111","72","2",9,"300,8705","0,060906688816030188","Sim","2023-04-08 00:00:00,000"
"2483","17","2",6,"374,6649","0,060653996459473725","Sim","2023-04-28 00:00:00,000"
"3698","66","2",6,"306,1065","0,0679017301197759","Sim","2023-06-21 00:00:00,000"
"403","40","2",6,"238,4144","0,051471765612387935","Sim","2022-03-06 00:00:00,000"
"1471","68","2",3,"164,6372","0,067990589426841788","Sim","2022-08-21 00:00:00,000"
"583","31","2",6,"191,9255","0,060521069822921825","Sim","2022-06-11 00:00:00,000"
"3624","30","2",7,"579,9742","0,063767495728962065","Sim","2023-04-23 00:00:00,000"
"278","23","2",2,"37,8496","0,075940332577569519","Sim","2022-05-20 00:00:00,000"
"4807","68","2",3,"164,6372","0,065396379752952441","Sim","2023-08-12 00:00:00,000"
"3066","91","2",7,"236,4799","0,076649324664473967","Sim","2022-03-26 00:00:00,000"
"433","36","2",9,"420,6973","0,072702172347068827","Sim","2022-02-16 00:00:00,000"
"2532","48","2",5,"223,7109","0,065723346236808658","Sim","2022-07-03 00:00:00,000"
"64","48","2",4,"178,9687","0,050617143940630868","Sim","2022-04-08 00:00:00,000"
"4172","61","2",8,"416,297","0,058300098265372462","Sim","2023-02-21 00:00:00,000"
"2029","70","2",3,"239,3918","0,0649563463499388","Sim","2024-02-13 00:00:00,000"
"2877","80","2",5,"188,3639","0,067119325476351341","Sim","2023-01-12 00:00:00,000"
"4950","77","2",5,"252,0886","0,063635236702114448","Sim","2023-07-28 00:00:00,000"
"4368","23","2",9,"170,3234","0,068507033871192127","Sim","2022-03-28 00:00:00,000"
"3412","26","2",8,"255,6718","0,077944876801671448","Sim","2022-05-30 00:00:00,000"
"4954","79","2",4,"99,1868","0,073423197046615679","Sim","2023-02-22 00:00:00,000"
"1245","8","2",5,"20,3819","0,0543695627319307","Sim","2022-12-20 00:00:00,000"
"1058","88","2",9,"655,2268","0,0700977902648397","Sim","2022-01-16 00:00:00,000"
"4747","38","2",3,"89,8688","0,05784860831872022","Sim","2023-12-22 00:00:00,000"
"1101","80","2",2,"75,3455","0,072530715774152432","Sim","2023-07-11 00:00:00,000"
"1769","81","2",7,"297,4725","0,073066032874759185","Sim","2023-08-15 00:00:00,000"
"4762","53","2",4,"257,2305","0,07504597265999946","Sim","2022-01-31 00:00:00,000"
"2013","98","2",2,"106,0703","0,079801696362172048","Sim","2022-02-17 00:00:00,000"
"2054","62","2",9,"728,8236","0,058051350958314436","Sim","2024-01-12 00:00:00,000"
"3421","55","2",3,"176,3085","0,05010136540425237","Sim","2022-02-07 00:00:00,000"
"3214","47","2",2,"99,2296","0,0523628279913911","Sim","2022-05-27 00:00:00,000"
"2550","13","2",8,"327,4803","0,072955706089430888","Sim","2023-03-04 00:00:00,000"
"1121","23","2",7,"132,4738","0,054091561788010306","Sim","2022-02-26 00:00:00,000"
"3613","99","2",5,"166,4857","0,069683864131016057","Sim","2024-01-14 00:00:00,000"
"4661","40","2",4,"158,9429","0,060951519623165931","Sim","2022-06-24 00:00:00,000"
"4426","33","2",6,"260,5658","0,0724367676207825","Sim","2022-05-23 00:00:00,000"
"2378","84","2",8,"489,2306","0,079659696647420369","Sim","2022-06-04 00:00:00,000"
"886","97","2",8,"348,8244","0,070386623573218662","Sim","2023-04-02 00:00:00,000"
"3703","57","2",9,"571,115","0,066146553011968839","Sim","2024-02-15 00:00:00,000"
"1573","75","2",6,"278,8975","0,066399486509101907","Sim","2023-03-24 00:00:00,000"
"3335","70","2",8,"638,3782","0,051456003521890073","Sim","2022-02-15 00:00:00,000"
"4799","66","2",7,"357,1243","0,053057957203417105","Sim","2022-11-22 00:00:00,000"
"4662","92","2",3,"74,5453","0,054624681488760249","Sim","2024-02-11 00:00:00,000"
"2189","48","2",8,"357,9375","0,069168368655661783","Sim","2023-04-01 00:00:00,000"
"1831","43","2",9,"-11,2201","0,07949486869734225","Sim","2022-08-26 00:00:00,000"
"1602","81","2",3,"127,4882","0,062085972174503123","Sim","2022-07-18 00:00:00,000"
"1928","25","2",5,"287,641","0,056037594827147229","Sim","2022-09-23 00:00:00,000"
"2330","10","2",8,"204,686","0,064247850590851543","Sim","2022-07-25 00:00:00,000"
"185","52","2",9,"650,5779","0,056313866514260104","Sim","2022-05-03 00:00:00,000"
"2894","25","2",6,"345,1691","0,0744140653178049","Sim","2023-05-01 00:00:00,000"
"2693","53","2",8,"514,461","0,0541376896929111","Sim","2023-08-30 00:00:00,000"
"1101","39","2",8,"518,5319","0,074270556268000928","Sim","2022-02-01 00:00:00,000"
"3975","18","2",7,"190,5634","0,076863359413001237","Sim","2022-08-08 00:00:00,000"
"4488","96","2",9,"436,3288","0,066065534551607255","Sim","2023-07-30 00:00:00,000"
"377","47","2",3,"148,8444","0,061975422949666736","Sim","2022-02-11 00:00:00,000"
"45","63","2",6,"151,3072","0,071973934375323553","Sim","2023-02-16 00:00:00,000"
"4095","36","2",4,"186,9766","0,079485156440583155","Sim","2022-10-16 00:00:00,000"
"2888","51","2",5,"131,9187","0,054640259093837379","Sim","2022-08-13 00:00:00,000"
"2744","52","2",4,"289,1457","0,069157182131168976","Sim","2023-06-08 00:00:00,000"
"584","14","2",2,"158,0987","0,074024797293256311","Sim","2022-10-22 00:00:00,000"
"4604","22","2",6,"171,3771","0,072139591468254854","Sim","2023-01-30 00:00:00,000"
"23","34","2",2,"124,1275","0,074887534140902934","Sim","2022-05-24 00:00:00,000"
"3270","43","2",7,"-8,7267","0,079177686102546718","Sim","2023-08-14 00:00:00,000"
"2300","88","2",8,"582,4238","0,073199586296092342","Sim","2023-02-09 00:00:00,000"
"2733","18","2",6,"163,34","0,076320951371392054","Sim","2022-06-26 00:00:00,000"
"3409","10","2",8,"204,686","0,058020126872349934","Sim","2022-08-24 00:00:00,000"
"1539","70","2",9,"718,1754","0,077107489559049253","Sim","2022-03-29 00:00:00,000"
"2613","28","2",6,"435,0522","0,076698938225027269","Sim","2023-02-14 00:00:00,000"
"3671","40","2",3,"119,2072","0,051074278832531926","Sim","2022-11-25 00:00:00,000"
"317","94","2",3,"177,9815","0,072524910910590032","Sim","2022-09-12 00:00:00,000"
"2551","86","2",5,"274,6505","0,079082003376985607","Sim","2022-08-12 00:00:00,000"
"3515","7","2",2,"42,2458","0,0764952791184297","Sim","2023-01-29 00:00:00,000"
"3186","88","2",4,"291,2119","0,07153791574503493","Sim","2022-04-18 00:00:00,000"
"3431","100","2",3,"275,3723","0,061795310947628017","Sim","2022-02-21 00:00:00,000"
"4424","97","2",5,"218,0152","0,077706282708086785","Sim","2023-06-05 00:00:00,000"
"4282","72","2",9,"300,8705","0,0519472008864401","Sim","2022-12-07 00:00:00,000"
"1786","99","2",5,"166,4857","0,069569576046606532","Sim","2022-08-01 00:00:00,000"
"195","30","2",4,"331,4138","0,060286679887881681","Sim","2023-04-07 00:00:00,000"
"2316","36","2",8,"373,9531","0,050608106170191583","Sim","2023-06-12 00:00:00,000"
"4614","35","2",9,"352,0595","0,067020197887068075","Sim","2022-06-14 00:00:00,000"
"1650","33","2",6,"260,5658","0,06900054011866312","Sim","2023-05-26 00:00:00,000"
"3254","25","2",5,"287,641","0,050556666172095817","Sim","2022-09-14 00:00:00,000"
"1469","21","2",8,"507,2769","0,07518414626969297","Sim","2023-06-26 00:00:00,000"
"4008","51","2",4,"105,535","0,061388793992381341","Sim","2023-01-02 00:00:00,000"
"3182","98","2",4,"212,1406","0,052630901274869281","Sim","2022-07-21 00:00:00,000"
"3052","90","2",5,"148,4906","0,065509957496378529","Sim","2023-01-20 00:00:00,000"
"4167","89","2",9,"734,4973","0,077012349142658545","Sim","2022-10-27 00:00:00,000"
"3330","29","2",8,"209,6941","0,070396244425088808","Sim","2022-02-06 00:00:00,000"
"3153","32","2",9,"564,9105","0,06317948923572958","Sim","2023-03-15 00:00:00,000"
"1021","78","2",9,"491,5262","0,061512217085384943","Sim","2022-10-23 00:00:00,000"
"1811","75","2",6,"278,8975","0,052823239062126784","Sim","2024-01-23 00:00:00,000"
"300","1","2",4,"249,2617","0,075723156754095147","Sim","2023-03-14 00:00:00,000"
"2194","18","2",2,"54,4467","0,058287961373942744","Sim","2022-05-05 00:00:00,000"
"189","18","2",2,"54,4467","0,053019331829358876","Sim","2023-08-23 00:00:00,000"
"2390","58","2",6,"371,0177","0,066265869346582212","Sim","2023-08-25 00:00:00,000"
"4740","79","2",7,"173,5769","0,066911066582545753","Sim","2023-05-01 00:00:00,000"
"1643","87","2",6,"359,7866","0,0768799685504274","Sim","2022-05-18 00:00:00,000"
"221","59","2",2,"85,8384","0,067009634973180521","Sim","2023-05-09 00:00:00,000"
"4469","82","2",6,"261,8742","0,052310674597210033","Sim","2024-01-27 00:00:00,000"
"833","3","2",7,"330,4775","0,050732429444666667","Sim","2023-02-25 00:00:00,000"
"3374","56","2",8,"403,1387","0,063028879463516055","Sim","2023-03-26 00:00:00,000"
"2080","30","2",3,"248,5604","0,052094380725450112","Sim","2023-01-16 00:00:00,000"
"4691","11","2",7,"278,8604","0,056953891713678637","Sim","2023-09-13 00:00:00,000"
"2642","12","2",8,"376,3551","0,072532114365440312","Sim","2022-12-10 00:00:00,000"
"2064","17","2",6,"374,6649","0,074701511525121764","Sim","2023-02-10 00:00:00,000"
"1990","50","2",7,"426,5967","0,056094694645699709","Sim","2024-02-04 00:00:00,000"
"523","17","2",3,"187,3324","0,078498917385110958","Sim","2023-02-24 00:00:00,000"
"4614","44","2",6,"277,0767","0,052758937019525408","Sim","2022-12-03 00:00:00,000"
"3364","80","2",4,"150,6911","0,076698803648459546","Sim","2022-10-28 00:00:00,000"
"2712","38","2",9,"269,6063","0,072671243804558375","Sim","2023-01-16 00:00:00,000"
"387","28","2",8,"580,0696","0,070079792383207218","Sim","2022-04-04 00:00:00,000"
"353","71","2",7,"125,8734","0,06693101518755426","Sim","2023-06-10 00:00:00,000"
"417","83","2",9,"680,6959","0,061603468932204461","Sim","2022-12-31 00:00:00,000"
"4988","64","2",2,"41,299","0,066990681122621284","Sim","2023-09-21 00:00:00,000"
"2839","19","2",4,"283,1289","0,05784947039733801","Sim","2023-06-14 00:00:00,000"
"2043","49","2",5,"252,2466","0,061526916141180471","Sim","2023-12-03 00:00:00,000"
"3085","60","2",9,"346,7517","0,07733221270719437","Sim","2023-09-30 00:00:00,000"
"553","36","2",9,"420,6973","0,0793967291319603","Sim","2022-05-30 00:00:00,000"
"2590","84","2",4,"244,6153","0,06403497018115227","Sim","2023-12-15 00:00:00,000"
"3713","38","2",7,"209,6938","0,068804108907364186","Sim","2022-10-29 00:00:00,000"
"438","1","2",5,"311,5771","0,068673556234710359","Sim","2022-11-07 00:00:00,000"
"2203","51","2",8,"211,0699","0,0794656971024667","Sim","2022-04-05 00:00:00,000"
"1665","85","2",3,"83,3125","0,070987893584532058","Sim","2023-02-01 00:00:00,000"
"4376","98","2",4,"212,1406","0,066438389122118288","Sim","2022-10-25 00:00:00,000"
"4045","89","2",7,"571,2757","0,076593930445515865","Sim","2022-01-01 00:00:00,000"
"2288","47","2",4,"198,4592","0,059655855691697186","Sim","2023-03-21 00:00:00,000"
"623","96","2",9,"436,3288","0,070195336074818912","Sim","2022-02-21 00:00:00,000"
"4155","2","2",7,"518,5438","0,061557748403187819","Sim","2022-03-16 00:00:00,000"
"3290","28","2",9,"652,5783","0,071005601630357962","Sim","2022-03-07 00:00:00,000"
"2261","22","2",5,"142,8143","0,067951368295984887","Sim","2022-05-14 00:00:00,000"
"3640","14","2",5,"395,2468","0,064114137532250912","Sim","2023-04-07 00:00:00,000"
"1227","11","2",9,"358,5348","0,066555025830117992","Sim","2023-01-31 00:00:00,000"
"3963","19","2",7,"495,4757","0,058428831595190647","Sim","2023-04-27 00:00:00,000"
"3571","61","2",4,"208,1485","0,074317794826310291","Sim","2022-12-06 00:00:00,000"
"1528","23","2",9,"170,3234","0,060523177538033886","Sim","2022-09-03 00:00:00,000"
"2864","3","2",7,"330,4775","0,071658488104235751","Sim","2023-08-01 00:00:00,000"
"3959","94","2",9,"533,9445","0,065657476120469557","Sim","2023-09-07 00:00:00,000"
"725","65","2",3,"159,8857","0,056102825064624127","Sim","2022-05-18 00:00:00,000"
"2897","92","2",5,"124,2422","0,072151764958584289","Sim","2022-02-02 00:00:00,000"
"4824","72","2",6,"200,5804","0,07751072757133512","Sim","2023-03-17 00:00:00,000"
"858","3","2",4,"188,8443","0,063884086344772509","Sim","2024-02-12 00:00:00,000"
"4065","78","2",6,"327,6841","0,070513100362644271","Sim","2023-07-01 00:00:00,000"
"2904","39","2",8,"518,5319","0,054796059657113538","Sim","2022-10-07 00:00:00,000"
"1790","87","2",9,"539,6799","0,061364123459587167","Sim","2023-06-23 00:00:00,000"
"2608","94","2",7,"415,2902","0,057455069825068206","Sim","2022-03-17 00:00:00,000"
"3624","45","2",8,"786,0185","0,069922171030515665","Sim","2023-04-06 00:00:00,000"
"3979","40","2",6,"238,4144","0,053105855888904929","Sim","2022-04-15 00:00:00,000"
"2198","48","2",5,"223,7109","0,05328992664478395","Sim","2022-01-16 00:00:00,000"
"119","99","2",9,"299,6743","0,063033378536596366","Sim","2022-11-20 00:00:00,000"
"2069","35","2",3,"117,3532","0,073923467602289308","Sim","2022-06-04 00:00:00,000"
"4746","45","2",8,"786,0185","0,076583600343894928","Sim","2022-12-31 00:00:00,000"
"4729","43","2",5,"-6,2334","0,0728440798681195","Sim","2022-03-15 00:00:00,000"
"209","32","2",3,"188,3035","0,074618667628494617","Sim","2022-06-02 00:00:00,000"
"318","10","2",8,"204,686","0,0519364341507165","Sim","2022-03-28 00:00:00,000"
"4282","5","2",6,"300,0634","0,061074077238924052","Sim","2023-05-12 00:00:00,000"
"3628","89","2",8,"652,8865","0,078495297944167861","Sim","2022-08-27 00:00:00,000"
"4588","80","2",9,"339,0549","0,062087288490849581","Sim","2023-02-11 00:00:00,000"
"3323","67","2",8,"427,7347","0,069299074354825491","Sim","2023-07-04 00:00:00,000"
"1977","72","2",9,"300,8705","0,06108997932482553","Sim","2022-10-28 00:00:00,000"
"3814","44","2",3,"138,5383","0,065163249701534143","Sim","2022-09-11 00:00:00,000"
"2094","84","2",5,"305,7691","0,056691469049660714","Sim","2022-12-18 00:00:00,000"
"3527","68","2",7,"384,1534","0,052404300660006328","Sim","2022-01-27 00:00:00,000"
"4911","55","2",8,"470,1561","0,072347728018489987","Sim","2022-12-24 00:00:00,000"
"838","59","2",6,"257,5151","0,056523380372423215","Sim","2024-02-19 00:00:00,000"
"3872","15","2",5,"282,6745","0,069961677115040533","Sim","2023-12-28 00:00:00,000"
"3197","64","2",8,"165,196","0,069062101517138264","Sim","2022-09-01 00:00:00,000"
"2336","62","2",2,"161,9608","0,065959130511931766","Sim","2022-04-01 00:00:00,000"
"1853","8","2",4,"16,3055","0,073937938723402513","Sim","2023-01-23 00:00:00,000"
"2003","88","2",4,"291,2119","0,0728232774001565","Sim","2023-05-12 00:00:00,000"
"4055","37","2",9,"457,3655","0,06905416210504603","Sim","2024-01-06 00:00:00,000"
"3735","12","2",5,"235,222","0,065121355493703847","Sim","2022-01-21 00:00:00,000"
"2458","34","2",9,"558,5737","0,074162493518829947","Sim","2023-05-20 00:00:00,000"
"4277","15","2",4,"226,1396","0,06325167473650789","Sim","2022-08-26 00:00:00,000"
"2860","23","2",4,"75,6993","0,072884865991828834","Sim","2022-04-04 00:00:00,000"
"1464","58","2",2,"123,6726","0,075911117113337173","Sim","2023-12-29 00:00:00,000"
"3422","69","2",3,"136,6079","0,054332189039105735","Sim","2023-05-24 00:00:00,000"
"1815","25","2",6,"345,1691","0,052207389144792546","Sim","2022-01-30 00:00:00,000"
"2351","83","2",7,"529,4301","0,05840467357730815","Sim","2023-06-26 00:00:00,000"
"4320","92","2",5,"124,2422","0,061658391826791226","Sim","2024-01-04 00:00:00,000"
"3673","78","2",8,"436,9121","0,075595298250188084","Sim","2023-08-09 00:00:00,000"
"3892","87","2",9,"539,6799","0,064690191965496857","Sim","2023-08-28 00:00:00,000"
"1067","28","2",6,"435,0522","0,075212338445224347","Sim","2022-04-08 00:00:00,000"
"1261","4","2",5,"204,9811","0,066870539865769407","Sim","2022-12-24 00:00:00,000"
"924","42","2",7,"210,7911","0,062422014997305091","Sim","2022-01-22 00:00:00,000"
"2728","81","2",5,"212,4804","0,068624122558063813","Sim","2023-01-11 00:00:00,000"
"2008","74","2",9,"154,226","0,0727054779650494","Sim","2022-01-28 00:00:00,000"
"1729","17","2",6,"374,6649","0,0740432508400852","Sim","2023-01-06 00:00:00,000"
"1394","76","2",7,"582,6058","0,0764747938225744","Sim","2023-05-30 00:00:00,000"
"3526","62","2",6,"485,8824","0,058142004786138547","Sim","2022-04-04 00:00:00,000"
"3755","74","2",6,"102,8173","0,065916106911402733","Sim","2022-06-08 00:00:00,000"
"4247","52","2",7,"506,005","0,077013186787948967","Sim","2024-01-14 00:00:00,000"
"1662","27","2",5,"163,0337","0,067865582296353033","Sim","2022-12-22 00:00:00,000"
"1433","95","2",8,"557,9735","0,056096227797812939","Sim","2023-01-02 00:00:00,000"
"1238","80","2",5,"188,3639","0,06883442890062634","Sim","2022-05-13 00:00:00,000"
"3675","76","2",8,"665,8352","0,0540886723268561","Sim","2023-04-27 00:00:00,000"
"135","60","2",5,"192,6398","0,069436405205369089","Sim","2023-08-02 00:00:00,000"
"1827","67","2",3,"160,4005","0,054537208883237362","Sim","2022-09-05 00:00:00,000"
"3316","52","2",2,"144,5729","0,069312169837997623","Sim","2022-08-21 00:00:00,000"
"4983","32","2",3,"188,3035","0,05520119464479023","Sim","2024-01-21 00:00:00,000"
"1432","53","2",5,"321,5381","0,058928630061529222","Sim","2023-01-09 00:00:00,000"
"522","16","2",7,"392,0664","0,054603237351309342","Sim","2023-02-13 00:00:00,000"
